model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy,option_logits_logged,logit_A_sp,logit_B_sp,logit_C_sp,logit_D_sp,logit_A,logit_D,logit_C,logit_B
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,35,1,0,-6.003380298614502,-4.520374774932861,1.239572525024414,2.25,0.34454067051410675,0.9852795004844666,0,-6.003380298614502,0,0,0.0,0.0,True,22.5,18.5,20.25,18.75,10.125,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,36,0,0,-10.04199743270874,-5.351613998413086,1.8398021459579468,0.625,-0.30428747832775116,0.2540864050388336,0,-10.04199743270874,0,0,0.0,0.0,True,20.375,19.75,18.25,18.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,37,1,0,-8.116499185562134,-5.081726551055908,1.1138402819633484,2.25,0.0996878445148468,0.7542883157730103,0,-8.116499185562134,0,0,0.0,0.0,True,22.125,18.25,17.625,19.875,9.6875,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,38,0,0,-5.782591342926025,-4.048928260803223,0.9850513339042664,1.75,0.21140319108963013,1.2177045345306396,0,-5.782591342926025,0,0,0.0,0.0,True,22.5,18.125,17.875,20.75,10.75,10.3125,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,39,0,0,-7.01329779624939,-5.212932109832764,0.8119154572486877,3.625,0.10097813606262207,0.9564401507377625,0,-7.01329779624939,0,0,0.0,0.0,True,22.625,17.875,19.0,19.0,10.5625,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,40,0,1,-7.599034309387207,-5.2814435958862305,1.3801990747451782,1.25,-0.17811138927936554,0.14289245009422302,0,-7.599034309387207,0,0,0.0,0.0,True,21.625,17.5,20.375,18.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,41,1,0,-9.619097709655762,-5.38178825378418,2.0544936656951904,1.5,0.4550967626273632,0.8438667058944702,0,-9.619097709655762,0,0,0.0,0.0,True,21.25,19.625,19.75,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,42,0,0,-8.457532286643982,-3.3630855083465576,1.6754856705665588,0.625,0.4111786037683487,1.2223663330078125,0,-8.457532286643982,0,0,0.0,0.0,True,20.25,16.625,16.25,19.625,,9.5,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,43,0,0,-7.511829853057861,-5.793313026428223,1.0483542680740356,3.25,0.3007574528455734,0.9403591752052307,0,-7.511829853057861,0,0,0.0,0.0,True,22.5,19.25,17.0,18.75,10.0625,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,44,0,1,-6.4271533489227295,-5.642226219177246,0.6299751400947571,5.0,0.08950069546699524,0.6942081451416016,0,-6.4271533489227295,0,0,0.0,0.0,True,24.75,19.75,17.75,17.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,45,1,1,-2.018114447593689,1.6266882419586182,1.357845664024353,0.625,-0.1640894040465355,-0.12788869440555573,0,-2.018114447593689,0,0,0.0,0.0,True,21.625,22.25,19.375,20.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,46,0,1,-0.5439424514770508,3.0621161460876465,1.2362931668758392,0.375,0.39202792942523956,0.4329301416873932,0,-0.5439424514770508,0,0,0.0,0.0,True,21.875,18.75,20.625,22.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,47,0,0,-9.956210374832153,-5.555596828460693,1.7881108522415161,0.875,-0.19885972142219543,0.6524849534034729,0,-9.956210374832153,0,0,0.0,0.0,True,22.0,20.625,21.125,20.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,48,1,0,-5.470240831375122,-4.18985652923584,0.8843981027603149,4.25,-0.17492292821407318,0.348870187997818,0,-5.470240831375122,0,0,0.0,0.0,True,22.875,16.625,16.0,15.875,10.625,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,49,0,1,-8.151772737503052,-7.5430073738098145,1.3171320259571075,0.375,0.06300923973321915,0.22861146926879883,0,-8.151772737503052,0,0,0.0,0.0,True,22.125,20.75,20.625,21.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,50,1,0,-2.526208072900772,0.5310603976249695,1.5284331738948822,0.25,0.6946187317371368,0.8334468007087708,0,-2.526208072900772,0,0,0.0,0.0,True,20.75,19.25,19.375,21.0,,10.0,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,51,0,0,-8.736969709396362,-4.417821407318115,1.8655202388763428,0.625,0.5763944089412689,0.7997881770133972,0,-8.736969709396362,0,0,0.0,0.0,True,20.5,19.875,17.375,18.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,52,0,1,-6.823240756988525,-6.159428596496582,1.1896422505378723,1.0,0.12233521044254303,0.539954662322998,0,-6.823240756988525,0,0,0.0,0.0,True,22.5,17.25,17.375,21.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,53,1,0,0.4499248266220093,4.721545696258545,1.2647757232189178,0.875,0.6393692791461945,0.735788881778717,0,0.4499248266220093,0,0,0.0,0.0,True,21.625,20.875,22.5,20.0,,,10.25,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,54,1,0,-1.0521464347839355,2.673551082611084,1.132362723350525,1.0,0.49136149883270264,0.7290875315666199,0,-1.0521464347839355,0,0,0.0,0.0,True,20.375,16.25,21.375,17.375,,,9.875,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,55,1,0,-1.5673283338546753,2.01399827003479,1.5165966749191284,1.25,0.4767394959926605,0.640217125415802,0,-1.5673283338546753,0,0,0.0,0.0,True,19.875,20.5,15.0,21.75,,11.0,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,56,0,0,-7.481690883636475,-4.800066947937012,1.0502171516418457,2.375,0.5689903646707535,0.7832556366920471,0,-7.481690883636475,0,0,0.0,0.0,True,23.5,20.0,21.125,21.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,57,0,0,-1.738791435956955,0.9318223595619202,1.8310083746910095,0.125,0.38139111921191216,0.8669379949569702,0,-1.738791435956955,0,0,0.0,0.0,True,20.25,20.375,19.5,19.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,58,0,1,-2.6346347332000732,-0.29030370712280273,1.5451750755310059,0.125,0.23506681248545647,0.3778705894947052,0,-2.6346347332000732,0,0,0.0,0.0,True,19.25,19.125,18.125,18.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,59,0,0,-9.09789514541626,-4.917088508605957,1.943727433681488,0.625,0.32145552337169647,0.9217816591262817,0,-9.09789514541626,0,0,0.0,0.0,True,20.25,17.5,19.625,18.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,60,1,0,-7.657313823699951,-5.188373565673828,1.4338595271110535,0.625,0.26037250459194183,0.9072200655937195,0,-7.657313823699951,0,0,0.0,0.0,True,21.625,18.0,19.75,21.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,61,1,0,0.21007919311523438,8.590771675109863,1.1385262534022331,1.625,0.4329756826162338,0.7600846290588379,0,0.21007919311523438,0,0,0.0,0.0,True,21.625,19.5,19.25,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,62,0,1,-1.8376262187957764,1.634716510772705,1.16799658536911,0.5,-0.023608677089214325,0.20112699270248413,0,-1.8376262187957764,0,0,0.0,0.0,True,21.125,18.125,21.625,19.25,,,9.875,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,63,1,0,-5.972920179367065,-4.2147345542907715,1.157383531332016,1.375,0.17797860503196716,0.568280041217804,0,-5.972920179367065,0,0,0.0,0.0,True,23.0,20.375,19.75,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,64,0,0,-6.740645170211792,-4.4455437660217285,0.8317340314388275,2.75,0.12758378684520721,0.5582659244537354,0,-6.740645170211792,0,0,0.0,0.0,True,22.75,19.5,20.0,20.0,10.125,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,65,0,0,-12.329995155334473,-6.130983352661133,2.067986786365509,0.5,0.28963272646069527,0.69781094789505,0,-12.329995155334473,0,0,0.0,0.0,True,20.25,18.375,18.125,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,66,1,0,-0.5857453346252441,4.881503582000732,0.9377619028091431,1.75,0.5619806796312332,0.7699487209320068,0,-0.5857453346252441,0,0,0.0,0.0,True,21.25,16.5,23.0,18.125,10.0625,,12.5625,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,67,0,1,-3.1759092956781387,0.0801367461681366,1.2716120183467865,0.375,-0.18052011681720614,-0.011052816174924374,0,-3.1759092956781387,0,0,0.0,0.0,True,21.625,22.0,17.625,21.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,68,1,0,-11.808643817901611,-4.952191352844238,1.8469187021255493,0.75,0.2748606316745281,0.4840657413005829,0,-11.808643817901611,0,0,0.0,0.0,True,21.125,20.375,18.125,20.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,69,0,0,-11.132062911987305,-5.642822265625,1.8641294240951538,0.75,0.462790266610682,0.8987462520599365,0,-11.132062911987305,0,0,0.0,0.0,True,21.875,18.75,20.5,21.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,70,1,0,-0.21670351028442383,8.544675827026367,1.4387685123831033,1.5,-0.14067355096340178,0.3356720209121704,0,-0.21670351028442383,0,0,0.0,0.0,True,21.375,18.625,18.75,19.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,71,1,0,-7.0223329067230225,-4.762486934661865,1.5251814723014832,1.0,0.21550312638282776,1.1496049165725708,0,-7.0223329067230225,0,0,0.0,0.0,True,21.75,18.5,20.125,20.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,72,0,1,-2.08815860748291,1.3751740455627441,0.9477366209030151,2.375,0.5326299369335175,0.5956284999847412,0,-2.08815860748291,0,0,0.0,0.0,True,19.5,21.875,17.5,18.75,,,,9.375
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,73,1,1,-6.321331262588501,-4.22644567489624,1.1166883707046509,1.5,0.30387840513139963,0.6373432278633118,0,-6.321331262588501,0,0,0.0,0.0,True,22.875,18.5,21.375,19.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,74,0,0,-10.664980173110962,-5.947198390960693,1.3047300577163696,2.125,-0.09643480181694031,0.9148843884468079,0,-10.664980173110962,0,0,0.0,0.0,True,22.25,20.125,19.375,18.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,75,0,1,-6.551840782165527,-4.959280967712402,1.1527886390686035,0.625,-0.02214217185974121,0.48905664682388306,0,-6.551840782165527,0,0,0.0,0.0,True,21.875,18.125,21.25,19.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,76,0,1,-2.0157781839370728,0.818739652633667,1.0352753400802612,2.375,0.15774701349437237,0.26042187213897705,0,-2.0157781839370728,0,0,0.0,0.0,True,19.0,17.125,21.375,19.0,,,8.9375,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,77,0,0,-7.940467596054077,-4.284913539886475,1.3401080965995789,2.125,0.6304340809583664,1.1205143928527832,0,-7.940467596054077,0,0,0.0,0.0,True,22.875,17.5,17.625,20.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,78,0,0,-7.722053289413452,-4.588546276092529,1.329188048839569,1.625,0.0922141969203949,0.7076166272163391,0,-7.722053289413452,0,0,0.0,0.0,True,22.5,20.125,20.875,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,79,0,1,-8.560278415679932,-4.137666702270508,1.8651030659675598,1.25,0.3700026236474514,0.7278673052787781,0,-8.560278415679932,0,0,0.0,0.0,True,21.75,20.0,18.875,20.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,80,0,0,-1.4244787096977234,1.8168526887893677,1.411502093076706,0.125,0.7035949230194092,0.844546914100647,0,-1.4244787096977234,0,0,0.0,0.0,True,20.625,17.5,17.125,20.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,81,1,0,-8.693504333496094,-5.643084526062012,1.074873000383377,2.25,0.2759946435689926,0.9994452595710754,0,-8.693504333496094,0,0,0.0,0.0,True,22.875,18.75,18.125,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,82,1,1,-7.818909645080566,-5.975201606750488,0.9369052052497864,1.625,-0.09820316731929779,0.43275001645088196,0,-7.818909645080566,0,0,0.0,0.0,True,23.375,18.25,18.5,21.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,83,0,0,-7.784297704696655,-5.455529689788818,1.2328543663024902,0.5,0.018956154584884644,0.8103312253952026,0,-7.784297704696655,0,0,0.0,0.0,True,23.75,23.25,20.25,21.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,84,1,0,0.02700071334838867,9.53867244720459,1.259322449937463,0.75,0.1620814807713032,0.628242552280426,0,0.02700071334838867,0,0,0.0,0.0,True,21.125,20.375,18.25,18.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,85,0,0,-9.473621845245361,-5.277318000793457,1.4727230668067932,1.375,0.035618484020233154,0.7562003135681152,0,-9.473621845245361,0,0,0.0,0.0,True,22.375,21.0,19.375,20.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,86,1,1,-3.7654300928115845,-2.04591965675354,0.6764510422945023,4.375,-0.22789565473794937,0.036661192774772644,0,-3.7654300928115845,0,0,0.0,0.0,True,23.75,17.625,18.0,19.375,10.375,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,87,1,0,-1.2359660863876343,2.7994325160980225,1.514021396636963,0.25,0.3943621665239334,0.5661320686340332,0,-1.2359660863876343,0,0,0.0,0.0,True,20.625,21.5,21.25,21.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,88,0,1,-9.302316427230835,-4.566996097564697,1.9660006761550903,1.625,0.09766846895217896,0.9102779626846313,0,-9.302316427230835,0,0,0.0,0.0,True,20.5,16.875,18.875,17.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,89,0,0,-1.8400407284498215,0.37628069519996643,1.1390047371387482,0.5,0.7116263657808304,1.1621452569961548,0,-1.8400407284498215,0,0,0.0,0.0,True,20.875,16.75,21.375,19.0,,,9.9375,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,90,1,0,1.2084646224975586,5.490175724029541,1.3272907435894012,0.125,0.8621738851070404,1.060964584350586,0,1.2084646224975586,0,0,0.0,0.0,True,20.625,17.25,20.75,19.375,,,9.625,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,91,1,0,-2.101258397102356,1.6599266529083252,1.1691350638866425,2.0,0.25717952847480774,0.2635605037212372,0,-2.101258397102356,0,0,0.0,0.0,True,20.0,22.0,16.0,17.375,,,,10.5625
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,92,0,0,-8.906850814819336,-4.634695053100586,1.7697080969810486,0.875,0.1788487732410431,0.7346822619438171,0,-8.906850814819336,0,0,0.0,0.0,True,20.375,17.625,19.5,17.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,93,1,1,-0.8883440494537354,3.4686737060546875,1.3176898062229156,1.5,-0.275433536618948,-0.0813387855887413,0,-0.8883440494537354,0,0,0.0,0.0,True,19.75,21.25,19.0,17.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,94,0,0,-3.396008312702179,-1.1088768243789673,1.9313277006149292,0.125,0.5270158350467682,0.7538659572601318,0,-3.396008312702179,0,0,0.0,0.0,True,19.875,20.0,19.5,18.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,95,0,0,-6.574080467224121,-4.899677276611328,1.0651111900806427,2.75,-0.22381117939949036,0.4493389129638672,0,-6.574080467224121,0,0,0.0,0.0,True,21.0,18.25,15.9375,17.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,96,0,0,-9.45775580406189,-4.859213352203369,1.4191776514053345,0.5,-0.16135066747665405,0.6196589469909668,0,-9.45775580406189,0,0,0.0,0.0,True,23.375,22.875,21.875,21.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,97,0,0,-6.74405300617218,-3.8214523792266846,1.0849000811576843,2.0,0.5399204194545746,1.4394636154174805,0,-6.74405300617218,0,0,0.0,0.0,True,23.625,21.25,18.625,21.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,98,0,0,-8.42387866973877,-5.416698455810547,1.879327118396759,1.0,0.17336341738700867,0.911331832408905,0,-8.42387866973877,0,0,0.0,0.0,True,21.0,19.125,20.0,18.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,mmlu,99,1,0,-1.0777305364608765,2.1451170444488525,1.0929229855537415,1.75,0.7735412418842316,0.8948470950126648,0,-1.0777305364608765,0,0,0.0,0.0,True,19.125,15.1875,20.875,16.125,,,10.75,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,0,0,1,-7.244714260101318,-6.759459972381592,1.1591287851333618,1.25,-0.40350690484046936,0.1492985486984253,0,-7.244714260101318,0,0,0.0,0.0,True,22.375,20.625,21.0,21.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,1,0,1,-7.5965046882629395,-5.554142951965332,1.6243257522583008,0.875,0.046746354550123215,0.12352366000413895,0,-7.5965046882629395,0,0,0.0,0.0,True,20.875,20.0,18.375,19.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,2,1,1,-5.6960694789886475,-4.454127788543701,0.7183564901351929,4.625,0.07123614847660065,0.27390292286872864,0,-5.6960694789886475,0,0,0.0,0.0,True,23.125,18.5,15.75,17.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,3,0,1,-7.520830869674683,-5.702437877655029,1.3142011761665344,1.75,0.3203613832592964,0.4844106435775757,0,-7.520830869674683,0,0,0.0,0.0,True,22.375,19.5,19.625,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,4,0,1,-8.066691398620605,-5.886216163635254,1.2892970442771912,1.25,0.12039026618003845,0.6089902520179749,0,-8.066691398620605,0,0,0.0,0.0,True,23.375,22.125,20.5,21.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,5,0,1,-6.620517253875732,-5.0633134841918945,1.0640916228294373,1.875,0.031870074570178986,0.2676980495452881,0,-6.620517253875732,0,0,0.0,0.0,True,23.125,21.25,19.5,21.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,6,1,1,-5.621734619140625,-4.659173011779785,0.6800407469272614,3.0,0.3107688035815954,0.6798251867294312,0,-5.621734619140625,0,0,0.0,0.0,True,22.5,17.375,16.375,19.5,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,7,0,1,-7.551741123199463,-5.924535751342773,1.4781455397605896,1.75,-0.18300429731607437,0.045149073004722595,0,-7.551741123199463,0,0,0.0,0.0,True,21.25,18.75,19.5,19.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,8,1,1,-7.038805246353149,-5.837113857269287,1.1135377287864685,2.75,0.2246614247560501,0.3363979756832123,0,-7.038805246353149,0,0,0.0,0.0,True,22.875,20.125,18.625,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,9,0,1,-6.973055839538574,-4.984311103820801,1.2536839842796326,2.125,0.5434495955705643,0.7975102663040161,0,-6.973055839538574,0,0,0.0,0.0,True,22.25,19.125,20.125,19.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,10,0,1,-7.689011812210083,-6.305151462554932,1.2944862246513367,1.875,0.07032275199890137,0.2285817265510559,0,-7.689011812210083,0,0,0.0,0.0,True,21.125,18.25,15.875,19.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,11,0,1,-6.355703115463257,-5.466113567352295,0.9622097015380859,3.75,-0.10659107565879822,0.34730392694473267,0,-6.355703115463257,0,0,0.0,0.0,True,22.375,17.375,16.5,18.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,12,0,1,-1.9649661183357239,1.146802306175232,0.704181581735611,3.5,0.3064548373222351,0.31883618235588074,0,-1.9649661183357239,0,0,0.0,0.0,True,19.125,18.375,22.625,18.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,13,0,1,-7.435558795928955,-5.457718849182129,1.030536562204361,2.625,-0.2606206089258194,0.1545219123363495,0,-7.435558795928955,0,0,0.0,0.0,True,23.5,20.75,19.625,20.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,14,1,1,-7.204648971557617,-5.988985061645508,1.3715091347694397,1.625,-0.006745249032974243,0.15889191627502441,0,-7.204648971557617,0,0,0.0,0.0,True,22.625,21.0,19.875,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,15,1,1,-2.4859477877616882,1.4624425172805786,1.0552729666233063,0.5,-0.01498112827539444,0.19750529527664185,0,-2.4859477877616882,0,0,0.0,0.0,True,22.125,18.875,22.625,19.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,16,1,1,-7.930525302886963,-5.995091438293457,1.2699611186981201,2.5,0.006687819957733154,0.2769742012023926,0,-7.930525302886963,0,0,0.0,0.0,True,21.875,18.25,19.375,19.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,17,1,1,-1.8918951153755188,1.6301583051681519,1.2085964977741241,0.25,0.7854617238044739,0.8527758121490479,0,-1.8918951153755188,0,0,0.0,0.0,True,23.125,22.125,23.375,22.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,18,1,1,-8.95107102394104,-6.730960369110107,1.2198911309242249,2.25,0.024757742881774902,0.4003281593322754,0,-8.95107102394104,0,0,0.0,0.0,True,22.875,20.375,20.375,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,19,0,1,-2.8010683357715607,0.5475491881370544,1.2365375757217407,1.5,0.2596516087651253,0.33645108342170715,0,-2.8010683357715607,0,0,0.0,0.0,True,19.875,19.0,21.375,19.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,20,1,1,-6.544914484024048,-5.332174301147461,0.9209090173244476,2.75,-0.007617145776748657,0.4401372969150543,0,-6.544914484024048,0,0,0.0,0.0,True,22.0,17.875,19.25,17.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,21,0,1,-8.689826011657715,-5.541553497314453,1.3829311728477478,1.75,0.1733306497335434,0.504805862903595,0,-8.689826011657715,0,0,0.0,0.0,True,22.875,19.75,21.125,20.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,22,0,1,-8.599482774734497,-5.2640252113342285,1.4280433058738708,0.75,0.046868033707141876,0.3328990340232849,0,-8.599482774734497,0,0,0.0,0.0,True,22.125,21.375,19.25,19.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,23,1,1,-5.474827527999878,-4.893666744232178,0.7755887806415558,3.375,-0.0713796392083168,0.16646604239940643,0,-5.474827527999878,0,0,0.0,0.0,True,23.0,18.25,16.625,19.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,24,0,1,-7.00502347946167,-4.85639762878418,1.1912938952445984,0.125,0.3988920822739601,1.0205157995224,0,-7.00502347946167,0,0,0.0,0.0,True,24.75,21.25,24.625,23.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,25,1,1,-6.341307878494263,-5.5750579833984375,1.2252727448940277,1.25,0.005986899137496948,0.44383493065834045,0,-6.341307878494263,0,0,0.0,0.0,True,21.375,20.125,20.125,20.0,9.6875,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,26,1,1,-1.8780936300754547,0.8947102427482605,1.0575433671474457,2.625,-0.1350310556590557,-0.10424133390188217,0,-1.8780936300754547,0,0,0.0,0.0,True,18.5,17.75,21.5,18.875,,,9.4375,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,27,1,1,-6.7986626625061035,-3.49050235748291,1.3931623697280884,0.75,-0.09105147048830986,0.09831605106592178,0,-6.7986626625061035,0,0,0.0,0.0,True,20.625,18.25,19.875,18.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,28,0,1,-1.7499971389770508,1.2382807731628418,1.1045483946800232,1.625,0.3191777169704437,0.3798428475856781,0,-1.7499971389770508,0,0,0.0,0.0,True,20.5,17.625,22.125,20.375,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,29,1,1,-3.5439445078372955,-0.5736859440803528,1.403701663017273,0.125,0.08954202698078007,0.18226765096187592,0,-3.5439445078372955,0,0,0.0,0.0,True,21.25,18.875,21.0,21.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,30,0,1,-6.152568340301514,-5.539183616638184,1.1016786396503448,1.5,0.08827061951160431,0.22378496825695038,0,-6.152568340301514,0,0,0.0,0.0,True,23.125,21.625,21.0,20.125,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,31,0,1,-9.230961322784424,-5.922149658203125,1.3259899020195007,1.375,-0.05167791247367859,0.17105749249458313,0,-9.230961322784424,0,0,0.0,0.0,True,21.75,20.375,19.25,20.0,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,32,1,1,-1.6606605052947998,2.4937005043029785,1.2696324586868286,0.75,0.09848651476204395,0.2218937873840332,0,-1.6606605052947998,0,0,0.0,0.0,True,21.375,16.625,22.125,18.375,,,10.3125,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,33,0,1,-9.093384742736816,-5.682048797607422,1.0483435988426208,1.0,0.4364004358649254,0.6626240611076355,0,-9.093384742736816,0,0,0.0,0.0,True,23.75,19.25,20.125,22.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,34,0,1,-8.299805641174316,-5.712474822998047,1.4087907671928406,0.75,-0.09948821738362312,0.04180765897035599,0,-8.299805641174316,0,0,0.0,0.0,True,21.5,18.125,20.75,18.625,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,35,0,1,-2.4611151702702045,0.08719100803136826,1.464499980211258,1.375,0.11940952390432358,0.35160699486732483,0,-2.4611151702702045,0,0,0.0,0.0,True,19.75,19.75,21.125,18.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,36,0,1,-2.854549005627632,0.40152058005332947,1.1508931815624237,0.625,0.2866164818406105,0.3513650894165039,0,-2.854549005627632,0,0,0.0,0.0,True,22.5,19.125,21.75,23.125,,11.125,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,37,0,1,-8.337707996368408,-5.922747611999512,1.4619125723838806,2.75,-0.06063094735145569,0.29704782366752625,0,-8.337707996368408,0,0,0.0,0.0,True,22.125,18.625,19.375,19.25,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,38,0,1,-9.357126235961914,-5.880255699157715,1.2425206303596497,2.5,-0.3455120176076889,-0.17081382870674133,0,-9.357126235961914,0,0,0.0,0.0,True,22.375,19.25,19.125,19.875,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,39,0,1,-6.0772998332977295,-4.165687561035156,1.5653305053710938,1.125,-0.19133770652115345,-0.05157456174492836,0,-6.0772998332977295,0,0,0.0,0.0,True,20.875,19.375,18.875,19.75,,,,
DeepSeek-R1-Distill-Qwen-7B,10,medqa,40,0,1,-6.090702056884766,-4.735569000244141,1.2751868665218353,1.25,0.13287098705768585,0.35949867963790894,0,-6.090702056884766,0,0,0.0,0.0,True,22.625,21.375,20.75,20.25,,,,
